Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Tenure Group,Customer Age Group,Segment,Country,City,State,Postal Code,Region,Sales Channel,Payment Method,Returned,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Delivery Days,Order Year,Order Month,Month Name,Year-Month,Quarter,Profit Margin %,Revenue Per Unit,Order Value Segment,Profit Status,Sales Capped,Profit Capped
921,CA-2025-100920,2025-04-12,2025-04-15,Same Day,Medium,CUST-8279,Mariam Qureshi,5+ Years,26-35,Consumer,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,47.51,1,0.15,6.99,3,2025,4,Apr,2025-04,2025Q2,14.71269206482846,47.51,Very Low,Profitable,47.51,6.99
922,CA-2023-100921,2023-11-09,2023-11-13,Second Class,Medium,CUST-8531,Ayesha Rauf,3-5 Years,18-25,Corporate,United States,Miami,Florida,33101.0,South,Retail Store,Bank Transfer,Yes,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,794.43,2,0.25,-227.5,4,2023,11,Nov,2023-11,2023Q4,-28.636884306987405,397.215,High,Loss-Making,794.43,-227.5
923,CA-2025-100922,2025-01-28,2025-01-29,Second Class,Medium,CUST-9662,Omar Nawaz,5+ Years,36-45,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,92.03,2,0.2,-4.09,1,2025,1,Jan,2025-01,2025Q1,-4.444202977290014,46.015,Very Low,Loss-Making,92.03,-4.09
924,CA-2024-100923,2024-03-18,2024-03-23,Same Day,Low,CUST-2987,Ahmed Ahmed,3-5 Years,36-45,Consumer,United States,Houston,Texas,77001.0,Central,Corporate Portal,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,2651.44,9,0.05,480.03,5,2024,3,Mar,2024-03,2024Q1,18.10450170473403,294.6044444444444,Premium,Profitable,2651.44,480.03
925,CA-2023-100924,2023-11-24,2023-12-02,First Class,Medium,CUST-1090,Ahmed Butt,1-2 Years,46-60,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Bank Transfer,Yes,TEC-MA-3004,Technology,Machines,Document Scanner,113.77,2,0.0,7.93,8,2023,11,Nov,2023-11,2023Q4,6.970203041223522,56.885,Low,Profitable,113.77,7.93
926,CA-2025-100925,2025-12-13,2025-12-18,Standard Class,High,CUST-9721,Ammar Rauf,3-5 Years,46-60,Consumer,United States,Los Angeles,California,90001.0,West,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,113.53,2,0.1,4.1,5,2025,12,Dec,2025-12,2025Q4,3.6113802519157927,56.765,Low,Profitable,113.53,4.1
927,CA-2025-100926,2025-01-30,2025-02-06,Standard Class,Medium,CUST-5059,Hina Butt,3-5 Years,60+,Corporate,United States,Los Angeles,California,90001.0,West,Partner Reseller,Cash on Delivery,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,222.17,3,0.1,-5.65,7,2025,1,Jan,2025-01,2025Q1,-2.5430976279425668,74.05666666666666,Low,Loss-Making,222.17,-5.65
928,CA-2024-100927,2024-08-01,2024-08-06,Standard Class,Critical,CUST-3773,Danish Rauf,3-5 Years,18-25,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,582.06,5,0.0,199.65,5,2024,8,Aug,2024-08,2024Q3,34.30058756829194,116.41199999999999,Medium,Profitable,582.06,199.65
929,CA-2025-100928,2025-12-10,2025-12-12,First Class,Low,CUST-9383,Abdullah Qureshi,New,18-25,Home Office,United States,Charlotte,North Carolina,28201.0,South,Online,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,265.93,1,0.25,-12.48,2,2025,12,Dec,2025-12,2025Q4,-4.692964313917196,265.93,Low,Loss-Making,265.93,-12.48
930,CA-2025-100929,2025-10-03,2025-10-11,Second Class,Critical,CUST-8409,Abdullah Hassan,1-2 Years,60+,Home Office,United States,Phoenix,Arizona,85001.0,West,Partner Reseller,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,2013.77,9,0.1,338.22,8,2025,10,Oct,2025-10,2025Q4,16.79536391941483,223.75222222222223,Premium,Profitable,2013.77,338.22
931,CA-2023-100930,2023-04-06,2023-04-07,Standard Class,Medium,CUST-5440,Abdullah Qureshi,3-5 Years,36-45,Home Office,United States,Los Angeles,California,90001.0,West,Partner Reseller,PayPal,No,TEC-CO-3003,Technology,Copiers,Laser Copier,1126.38,7,0.4,83.2,1,2023,4,Apr,2023-04,2023Q2,7.386494788614854,160.9114285714286,High,Profitable,1126.38,83.2
932,CA-2025-100931,2025-03-24,2025-03-28,Second Class,Low,CUST-8347,Faraha Butt,New,36-45,Corporate,United States,Newark,New Jersey,7102.0,East,Online,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,832.4,4,0.2,-122.32,4,2025,3,Mar,2025-03,2025Q1,-14.694858241230177,208.1,High,Loss-Making,832.4,-122.32
933,CA-2024-100932,2024-05-05,2024-05-07,First Class,Medium,CUST-2008,Fatima Malik,1-2 Years,18-25,Corporate,United States,St. Louis,Missouri,63101.0,Central,Corporate Portal,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,78.29,5,0.1,6.77,2,2024,5,May,2024-05,2024Q2,8.647336824626388,15.658000000000001,Very Low,Profitable,78.29,6.77
934,CA-2024-100933,2024-03-27,2024-03-28,First Class,High,CUST-4783,Hassaan Chaudhry,3-5 Years,18-25,Consumer,United States,New York City,New York,10001.0,East,Online,Credit Card,Yes,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,5.45,1,0.3,-1.68,1,2024,3,Mar,2024-03,2024Q1,-30.825688073394492,5.45,Very Low,Loss-Making,5.45,-1.68
935,CA-2023-100934,2023-06-14,2023-06-17,Same Day,High,CUST-7646,Zain Siddiqui,1-2 Years,26-35,Home Office,United States,Newark,New Jersey,7102.0,East,Online,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,42.29,2,0.1,5.82,3,2023,6,Jun,2023-06,2023Q2,13.762118704185388,21.145,Very Low,Profitable,42.29,5.82
936,CA-2023-100935,2023-07-01,2023-07-04,First Class,Medium,CUST-5298,Ammar Rauf,1-2 Years,26-35,Consumer,United States,Chicago,Illinois,60601.0,Central,Online,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1732.53,6,0.25,147.01,3,2023,7,Jul,2023-07,2023Q3,8.485278754191846,288.755,Premium,Profitable,1732.53,147.01
937,CA-2024-100936,2024-04-13,2024-04-17,Same Day,Medium,CUST-5668,Hina Siddiqui,New,18-25,Consumer,United States,Boston,Massachusetts,2108.0,East,Online,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,12.78,1,0.05,0.37,4,2024,4,Apr,2024-04,2024Q2,2.895148669796557,12.78,Very Low,Profitable,12.78,0.37
938,CA-2025-100937,2025-06-28,2025-07-02,Second Class,Medium,CUST-5287,Omar Nawaz,3-5 Years,26-35,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,87.58,2,0.05,-6.51,4,2025,6,Jun,2025-06,2025Q2,-7.433203927837406,43.79,Very Low,Loss-Making,87.58,-6.51
939,CA-2025-100938,2025-01-04,2025-01-05,Second Class,Medium,CUST-3052,Abdullah Hassan,1-2 Years,36-45,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,605.09,4,0.05,193.64,1,2025,1,Jan,2025-01,2025Q1,32.00185096431936,151.2725,Medium,Profitable,605.09,193.64
940,CA-2025-100939,2025-04-02,2025-04-04,Standard Class,High,CUST-7009,Fatima Rana,5+ Years,18-25,Corporate,United States,Boston,Massachusetts,2108.0,East,Corporate Portal,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,33.82,2,0.1,-0.13,2,2025,4,Apr,2025-04,2025Q2,-0.384387936132466,16.91,Very Low,Loss-Making,33.82,-0.13
941,CA-2025-100940,2025-08-01,2025-08-05,Standard Class,Low,CUST-2716,Hassaan Hassan,5+ Years,18-25,Home Office,United States,New York City,New York,10001.0,East,Retail Store,Credit Card,Yes,TEC-PR-3005,Technology,Printers,Inkjet Printer,1469.15,9,0.1,-223.15,4,2025,8,Aug,2025-08,2025Q3,-15.189054895687981,163.2388888888889,High,Loss-Making,1469.15,-223.15
942,CA-2023-100941,2023-01-07,2023-01-10,Same Day,Medium,CUST-1310,Ahmed Siddiqui,5+ Years,26-35,Consumer,United States,Detroit,Michigan,48201.0,Central,Corporate Portal,PayPal,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,22.93,1,0.1,4.99,3,2023,1,Jan,2023-01,2023Q1,21.76188399476668,22.93,Very Low,Profitable,22.93,4.99
943,CA-2023-100942,2023-11-26,2023-12-01,First Class,High,CUST-5538,Danish Hassan,New,18-25,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,47.34,6,0.05,0.67,5,2023,11,Nov,2023-11,2023Q4,1.4152936206168145,7.890000000000001,Very Low,Profitable,47.34,0.67
944,CA-2025-100943,2025-02-13,2025-02-18,First Class,Critical,CUST-2260,Ayesha Ahmed,1-2 Years,18-25,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,375.19,4,0.3,32.11,5,2025,2,Feb,2025-02,2025Q1,8.558330445907407,93.7975,Medium,Profitable,375.19,32.11
945,CA-2023-100944,2023-05-31,2023-06-07,First Class,Medium,CUST-4932,Ayesha Ahmed,5+ Years,26-35,Consumer,United States,Richmond,Virginia,23219.0,South,Partner Reseller,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,612.82,6,0.1,36.72,7,2023,5,May,2023-05,2023Q2,5.991971541398779,102.13666666666667,Medium,Profitable,612.82,36.72
946,CA-2023-100945,2023-05-27,2023-06-01,First Class,Medium,CUST-1584,Hamza Hassan,3-5 Years,26-35,Home Office,United States,Seattle,Washington,98101.0,West,Corporate Portal,PayPal,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,502.17,2,0.05,81.21,5,2023,5,May,2023-05,2023Q2,16.171814325825913,251.085,Medium,Profitable,502.17,81.21
947,CA-2025-100946,2025-07-03,2025-07-06,Standard Class,Low,CUST-8616,Sara Rauf,5+ Years,36-45,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,135.64,4,0.15,11.11,3,2025,7,Jul,2025-07,2025Q3,8.190799174284873,33.91,Low,Profitable,135.64,11.11
948,CA-2024-100947,2024-11-30,2024-12-05,First Class,Medium,CUST-9551,Abdullah Siddiqui,1-2 Years,18-25,Consumer,United States,Detroit,Michigan,48201.0,Central,Online,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,1954.79,7,0.2,161.03,5,2024,11,Nov,2024-11,2024Q4,8.2377135139836,279.2557142857143,Premium,Profitable,1954.79,161.03
949,CA-2023-100948,2023-03-23,2023-03-26,Second Class,Medium,CUST-3866,Faraha Butt,1-2 Years,36-45,Corporate,United States,Newark,New Jersey,7102.0,East,Retail Store,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,527.56,3,0.3,-63.03,3,2023,3,Mar,2023-03,2023Q1,-11.947456213511261,175.85333333333332,Medium,Loss-Making,527.56,-63.03
950,CA-2024-100949,2024-05-28,2024-05-31,Second Class,High,CUST-6898,Mariam Nawaz,New,46-60,Consumer,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,4292.23,3,0.1,424.55,3,2024,5,May,2024-05,2024Q2,9.891128853765993,1430.743333333333,Premium,Profitable,4292.23,424.55
951,CA-2025-100950,2025-03-25,2025-03-31,Standard Class,High,CUST-3011,Mariam Nawaz,3-5 Years,36-45,Consumer,United States,Seattle,Washington,98101.0,West,Corporate Portal,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,2306.45,4,0.0,47.88,6,2025,3,Mar,2025-03,2025Q1,2.0759175356066684,576.6125,Premium,Profitable,2306.45,47.88
952,CA-2024-100951,2024-12-09,2024-12-13,Standard Class,Medium,CUST-7251,Iqra Butt,3-5 Years,18-25,Home Office,United States,New York City,New York,10001.0,East,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,6,0.1,1241.58,4,2024,12,Dec,2024-12,2024Q4,22.574181818181817,916.6666666666666,Premium,Profitable,5500.0,1033.2880000000005
953,CA-2025-100952,2025-01-15,2025-01-21,Second Class,Medium,CUST-5939,Hassaan Hassan,New,26-35,Home Office,United States,Houston,Texas,77001.0,Central,Online,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,19.78,3,0.1,2.4,6,2025,1,Jan,2025-01,2025Q1,12.133468149646106,6.593333333333334,Very Low,Profitable,19.78,2.4
954,CA-2025-100953,2025-10-19,2025-10-25,Second Class,Medium,CUST-5006,Mariam Siddiqui,New,36-45,Home Office,United States,Phoenix,Arizona,85001.0,West,Retail Store,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,9,0.25,24.28,6,2025,10,Oct,2025-10,2025Q4,0.4414545454545455,611.1111111111111,Premium,Profitable,5500.0,24.28
955,CA-2024-100954,2024-12-07,2024-12-14,Second Class,Medium,CUST-2625,Iqra Khan,1-2 Years,60+,Consumer,United States,Portland,Oregon,97201.0,West,Retail Store,PayPal,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,26.18,2,0.05,-0.81,7,2024,12,Dec,2024-12,2024Q4,-3.0939648586707413,13.09,Very Low,Loss-Making,26.18,-0.81
956,CA-2024-100955,2024-04-15,2024-04-23,Second Class,Low,CUST-1890,Hassaan Attari,3-5 Years,60+,Consumer,United States,Columbus,Ohio,43215.0,East,Online,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,205.89,3,0.3,17.82,8,2024,4,Apr,2024-04,2024Q2,8.655107096022148,68.63,Low,Profitable,205.89,17.82
957,CA-2024-100956,2024-01-31,2024-02-03,Same Day,Medium,CUST-7078,Rehan Nawaz,New,26-35,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,1961.06,6,0.1,553.17,3,2024,1,Jan,2024-01,2024Q1,28.207703996818047,326.8433333333333,Premium,Profitable,1961.06,553.17
958,CA-2023-100957,2023-09-18,2023-09-21,Same Day,Medium,CUST-8036,Fatima Rana,New,36-45,Corporate,United States,Atlanta,Georgia,30301.0,South,Retail Store,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,234.29,5,0.4,-23.2,3,2023,9,Sep,2023-09,2023Q3,-9.902257885526485,46.858,Low,Loss-Making,234.29,-23.2
959,CA-2025-100958,2025-03-15,2025-03-19,Same Day,Medium,CUST-9923,Ayesha Rauf,New,46-60,Corporate,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,7.45,7,0.0,0.58,4,2025,3,Mar,2025-03,2025Q1,7.785234899328858,1.0642857142857143,Very Low,Profitable,7.45,0.58
960,CA-2025-100959,2025-07-22,2025-07-25,Same Day,Low,CUST-4961,Noor Khan,New,46-60,Home Office,United States,Atlanta,Georgia,30301.0,South,Online,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,98.87,11,0.25,-4.94,3,2025,7,Jul,2025-07,2025Q3,-4.996459997977142,8.988181818181818,Very Low,Loss-Making,98.87,-4.94
961,CA-2025-100960,2025-06-23,2025-06-28,Second Class,Medium,CUST-3504,Fatima Khan,5+ Years,26-35,Consumer,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,105.2,3,0.3,10.94,5,2025,6,Jun,2025-06,2025Q2,10.399239543726235,35.06666666666667,Low,Profitable,105.2,10.94
962,CA-2025-100961,2025-12-12,2025-12-17,Second Class,Low,CUST-9806,Hina Khan,3-5 Years,26-35,Corporate,United States,Newark,New Jersey,7102.0,East,Corporate Portal,PayPal,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,65.23,1,0.3,-7.07,5,2025,12,Dec,2025-12,2025Q4,-10.838571209566151,65.23,Very Low,Loss-Making,65.23,-7.07
963,CA-2025-100962,2025-07-28,2025-08-02,Second Class,Medium,CUST-4806,Danish Hassan,3-5 Years,18-25,Home Office,United States,Los Angeles,California,90001.0,West,Partner Reseller,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,57.62,1,0.0,9.24,5,2025,7,Jul,2025-07,2025Q3,16.036098576883028,57.62,Very Low,Profitable,57.62,9.24
964,CA-2025-100963,2025-05-03,2025-05-06,Same Day,Medium,CUST-7100,Hassaan Rana,3-5 Years,26-35,Corporate,United States,Boston,Massachusetts,2108.0,East,Online,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1064.19,6,0.0,173.82,3,2025,5,May,2025-05,2025Q2,16.333549460152792,177.365,High,Profitable,1064.19,173.82
965,CA-2024-100964,2024-08-15,2024-08-17,First Class,Medium,CUST-2719,Ayesha Khan,1-2 Years,36-45,Corporate,United States,St. Louis,Missouri,63101.0,Central,Online,Bank Transfer,No,TEC-MA-3004,Technology,Machines,Document Scanner,5500.0,8,0.15,978.99,2,2024,8,Aug,2024-08,2024Q3,17.799818181818182,687.5,Premium,Profitable,5500.0,978.99
966,CA-2024-100965,2024-12-14,2024-12-17,Same Day,Medium,CUST-7686,Sara Rauf,3-5 Years,60+,Home Office,United States,Phoenix,Arizona,85001.0,West,Partner Reseller,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,46.36,2,0.0,4.79,3,2024,12,Dec,2024-12,2024Q4,10.332182916307161,23.18,Very Low,Profitable,46.36,4.79
967,CA-2024-100966,2024-09-23,2024-09-25,Standard Class,Critical,CUST-2587,Hamza Ahmed,5+ Years,46-60,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Credit Card,Yes,TEC-CO-3003,Technology,Copiers,Laser Copier,413.87,1,0.0,-19.01,2,2024,9,Sep,2024-09,2024Q3,-4.593229758136613,413.87,Medium,Loss-Making,413.87,-19.01
968,CA-2023-100967,2023-02-28,2023-03-07,First Class,Low,CUST-8000,Danish Rana,3-5 Years,26-35,Corporate,United States,New York City,New York,10001.0,East,Retail Store,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,20.6,1,0.0,5.09,7,2023,2,Feb,2023-02,2023Q1,24.70873786407767,20.6,Very Low,Profitable,20.6,5.09
969,CA-2023-100968,2023-05-08,2023-05-11,Second Class,Medium,CUST-1896,Faraha Khan,1-2 Years,36-45,Corporate,United States,Columbus,Ohio,43215.0,East,Retail Store,Credit Card,Yes,TEC-PR-3005,Technology,Printers,Inkjet Printer,3636.35,7,0.1,-441.12,3,2023,5,May,2023-05,2023Q2,-12.13084549067059,519.4785714285714,Premium,Loss-Making,3636.35,-303.0388
970,CA-2025-100969,2025-01-05,2025-01-07,Second Class,Medium,CUST-6558,Abdullah Qureshi,3-5 Years,26-35,Home Office,United States,Los Angeles,California,90001.0,West,Online,PayPal,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,41.31,2,0.1,2.94,2,2025,1,Jan,2025-01,2025Q1,7.116920842411038,20.655,Very Low,Profitable,41.31,2.94
971,CA-2024-100970,2024-12-21,2024-12-22,Second Class,Medium,CUST-9469,Omar Nawaz,5+ Years,36-45,Corporate,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,751.99,3,0.0,52.29,1,2024,12,Dec,2024-12,2024Q4,6.953549914227583,250.66333333333333,High,Profitable,751.99,52.29
972,CA-2024-100971,2024-06-09,2024-06-14,Same Day,Critical,CUST-5647,Noor Khan,New,36-45,Home Office,United States,Atlanta,Georgia,30301.0,South,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,43.75,4,0.0,9.85,5,2024,6,Jun,2024-06,2024Q2,22.514285714285716,10.9375,Very Low,Profitable,43.75,9.85
973,CA-2024-100972,2024-06-04,2024-06-09,Standard Class,High,CUST-3432,Ali Chaudhry,New,26-35,Corporate,United States,Miami,Florida,33101.0,South,Retail Store,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,3053.75,7,0.1,335.94,5,2024,6,Jun,2024-06,2024Q2,11.000900532132624,436.25,Premium,Profitable,3053.75,335.94
974,CA-2024-100973,2024-07-05,2024-07-08,First Class,Medium,CUST-4904,Iqra Butt,5+ Years,26-35,Home Office,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,577.13,5,0.15,-22.49,3,2024,7,Jul,2024-07,2024Q3,-3.89686898965571,115.426,Medium,Loss-Making,577.13,-22.49
975,CA-2023-100974,2023-08-25,2023-08-26,Standard Class,Medium,CUST-7837,Faraha Butt,5+ Years,18-25,Corporate,United States,Houston,Texas,77001.0,Central,Partner Reseller,Cash on Delivery,No,TEC-MA-3004,Technology,Machines,Document Scanner,4497.11,5,0.0,1092.5,1,2023,8,Aug,2023-08,2023Q3,24.29337952596223,899.4219999999999,Premium,Profitable,4497.11,1033.2880000000005
976,CA-2024-100975,2024-05-08,2024-05-11,Second Class,Medium,CUST-2449,Fatima Malik,1-2 Years,18-25,Corporate,United States,Nashville,Tennessee,37201.0,South,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,1710.27,2,0.05,93.99,3,2024,5,May,2024-05,2024Q2,5.495623498044168,855.135,Premium,Profitable,1710.27,93.99
977,CA-2023-100976,2023-01-04,2023-01-07,First Class,Low,CUST-5500,Noor Azeem,1-2 Years,46-60,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,44.15,4,0.25,3.35,3,2023,1,Jan,2023-01,2023Q1,7.587768969422425,11.0375,Very Low,Profitable,44.15,3.35
978,CA-2024-100977,2024-10-27,2024-11-01,Standard Class,Medium,CUST-6454,Ahmed Siddiqui,1-2 Years,18-25,Consumer,United States,Los Angeles,California,90001.0,West,Corporate Portal,Bank Transfer,No,TEC-MA-3004,Technology,Machines,Document Scanner,1634.82,6,0.4,-11.19,5,2024,10,Oct,2024-10,2024Q4,-0.684479025213785,272.46999999999997,Premium,Loss-Making,1634.82,-11.19
979,CA-2024-100978,2024-03-17,2024-03-22,First Class,Medium,CUST-5117,Mariam Qureshi,1-2 Years,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,PayPal,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,5500.0,10,0.4,-1014.33,5,2024,3,Mar,2024-03,2024Q1,-18.442363636363638,550.0,Premium,Loss-Making,5500.0,-303.0388
980,CA-2023-100979,2023-01-29,2023-02-01,Same Day,Medium,CUST-9869,Fatima Rana,5+ Years,26-35,Corporate,United States,Seattle,Washington,98101.0,West,Corporate Portal,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,704.73,2,0.25,4.07,3,2023,1,Jan,2023-01,2023Q1,0.5775261447646617,352.365,High,Profitable,704.73,4.07
981,CA-2024-100980,2024-09-01,2024-09-03,Standard Class,Medium,CUST-3028,Faraha Khan,New,46-60,Corporate,United States,Richmond,Virginia,23219.0,South,Partner Reseller,Cash on Delivery,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,389.46,1,0.05,44.5,2,2024,9,Sep,2024-09,2024Q3,11.42607713243979,389.46,Medium,Profitable,389.46,44.5
982,CA-2025-100981,2025-03-15,2025-03-25,Same Day,High,CUST-7845,Bilal Rauf,1-2 Years,26-35,Home Office,United States,Los Angeles,California,90001.0,West,Online,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,75.83,1,0.15,6.94,10,2025,3,Mar,2025-03,2025Q1,9.152050639588554,75.83,Very Low,Profitable,75.83,6.94
983,CA-2023-100982,2023-03-16,2023-03-20,Standard Class,Low,CUST-4758,Fatima Rana,5+ Years,26-35,Corporate,United States,Atlanta,Georgia,30301.0,South,Online,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,2367.36,3,0.05,173.1,4,2023,3,Mar,2023-03,2023Q1,7.3119424168694245,789.12,Premium,Profitable,2367.36,173.1
984,CA-2025-100983,2025-04-17,2025-04-22,Standard Class,Low,CUST-6904,Faraha Iqbal,1-2 Years,36-45,Home Office,United States,San Francisco,California,94102.0,West,Corporate Portal,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,89.79,7,0.15,8.13,5,2025,4,Apr,2025-04,2025Q2,9.054460407617775,12.827142857142858,Very Low,Profitable,89.79,8.13
