Row ID,Order ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Tenure Group,Customer Age Group,Segment,Country,City,State,Postal Code,Region,Sales Channel,Payment Method,Returned,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
748,CA-2025-100747,2025-02-15,2025-02-17,Same Day,Medium,CUST-4262,Hassaan Rana,New,46-60,Corporate,United States,Boston,Massachusetts,2108.0,East,Online,PayPal,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,347.44,2,0.25,-13.93
749,CA-2025-100748,2025-06-29,2025-07-06,Same Day,Medium,CUST-2445,Danish Rauf,1-2 Years,46-60,Home Office,United States,Nashville,Tennessee,37201.0,South,Partner Reseller,PayPal,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,877.54,3,0.15,109.82
750,CA-2023-100749,2023-11-14,2023-11-17,Same Day,Critical,CUST-7263,Hassaan Hassan,3-5 Years,26-35,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Corporate Portal,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,30.45,1,0.2,0.93
751,CA-2023-100750,2023-08-24,2023-08-29,First Class,High,CUST-9411,Rehan Nawaz,5+ Years,46-60,Corporate,United States,Miami,Florida,33101.0,South,Online,PayPal,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,757.41,2,0.3,28.87
752,CA-2023-100751,2023-11-30,2023-12-05,Second Class,High,CUST-1052,Mariam Qureshi,New,26-35,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,678.49,3,0.3,108.57
753,CA-2024-100752,2024-01-11,2024-01-15,Second Class,Medium,CUST-6570,Iqra Butt,1-2 Years,26-35,Home Office,United States,Minneapolis,Minnesota,55401.0,Central,Retail Store,Bank Transfer,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,663.61,2,0.2,-30.49
754,CA-2024-100753,2024-08-10,2024-08-13,Same Day,Medium,CUST-8579,Ammar Qureshi,New,60+,Home Office,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,272.77,1,0.0,52.29
755,CA-2024-100754,2024-05-27,2024-05-29,Second Class,High,CUST-2666,Ammar Chaudhry,1-2 Years,46-60,Home Office,United States,New York City,New York,10001.0,East,Corporate Portal,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,495.78,6,0.25,-48.95
756,CA-2025-100755,2025-07-06,2025-07-07,Second Class,Medium,CUST-7901,Fatima Malik,New,26-35,Corporate,United States,St. Louis,Missouri,63101.0,Central,Retail Store,PayPal,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,59.4,7,0.0,15.73
757,CA-2025-100756,2025-05-22,2025-05-25,Second Class,Medium,CUST-3785,Sara Rauf,5+ Years,18-25,Home Office,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,11.7,2,0.2,1.52
758,CA-2023-100757,2023-09-27,2023-10-02,Standard Class,High,CUST-1719,Hassaan Attari,3-5 Years,26-35,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,5500.0,6,0.15,26.19
759,CA-2025-100758,2025-03-08,2025-03-16,Second Class,High,CUST-9597,Faraha Khan,3-5 Years,36-45,Corporate,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,569.53,3,0.2,-20.48
760,CA-2024-100759,2024-12-25,2025-01-01,First Class,Medium,CUST-7855,Faraha Butt,5+ Years,46-60,Corporate,United States,Boston,Massachusetts,2108.0,East,Corporate Portal,Credit Card,No,OFF-LA-2005,Office Supplies,Labels,Address Labels,38.33,4,0.1,3.28
761,CA-2023-100760,2023-01-05,2023-01-11,Same Day,Medium,CUST-3294,Ahmed Siddiqui,New,18-25,Consumer,United States,Detroit,Michigan,48201.0,Central,Online,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,100.42,7,0.15,5.62
762,CA-2025-100761,2025-04-30,2025-05-06,Same Day,Critical,CUST-9263,Bilal Rauf,3-5 Years,26-35,Home Office,United States,Charlotte,North Carolina,28201.0,South,Corporate Portal,Credit Card,Yes,OFF-LA-2005,Office Supplies,Labels,Address Labels,60.04,6,0.3,-18.0
763,CA-2023-100762,2023-03-19,2023-03-24,First Class,Medium,CUST-5482,Abdullah Ahmed,5+ Years,26-35,Home Office,United States,Richmond,Virginia,23219.0,South,Retail Store,Cash on Delivery,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,7,0.0,1521.37
764,CA-2024-100763,2024-07-27,2024-07-30,Second Class,High,CUST-1698,Hina Khan,1-2 Years,18-25,Corporate,United States,Nashville,Tennessee,37201.0,South,Retail Store,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,17.51,1,0.05,1.59
765,CA-2023-100764,2023-05-12,2023-05-20,First Class,High,CUST-8243,Mariam Qureshi,3-5 Years,46-60,Consumer,United States,Atlanta,Georgia,30301.0,South,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,183.42,1,0.15,51.15
766,CA-2024-100765,2024-08-23,2024-08-28,Second Class,High,CUST-6918,Ali Iqbal,1-2 Years,46-60,Corporate,United States,Chicago,Illinois,60601.0,Central,Retail Store,PayPal,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,65.65,8,0.3,2.48
767,CA-2025-100766,2025-12-01,2025-12-05,Same Day,High,CUST-1348,Mariam Nawaz,3-5 Years,26-35,Consumer,United States,Los Angeles,California,90001.0,West,Retail Store,Credit Card,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,311.64,3,0.0,-3.64
768,CA-2023-100767,2023-03-30,2023-04-01,Same Day,Medium,CUST-6374,Abdullah Qureshi,1-2 Years,26-35,Home Office,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,9.48,2,0.0,0.26
769,CA-2024-100768,2024-02-06,2024-02-10,Second Class,Medium,CUST-8869,Abdullah Hassan,1-2 Years,26-35,Home Office,United States,Portland,Oregon,97201.0,West,Corporate Portal,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1032.46,6,0.0,-94.66
770,CA-2023-100769,2023-10-23,2023-10-27,Standard Class,Medium,CUST-1307,Noor Khan,New,26-35,Home Office,United States,Portland,Oregon,97201.0,West,Retail Store,Credit Card,Yes,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,217.35,7,0.0,-33.37
771,CA-2024-100770,2024-09-07,2024-09-14,First Class,Low,CUST-4416,Hassaan Hassan,New,26-35,Corporate,United States,New York City,New York,10001.0,East,Corporate Portal,PayPal,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,2675.17,7,0.25,-122.22
772,CA-2025-100771,2025-03-10,2025-03-14,Second Class,Medium,CUST-5820,Ayesha Siddiqui,New,36-45,Consumer,United States,San Francisco,California,94102.0,West,Online,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,2202.77,2,0.2,278.0
773,CA-2024-100772,2024-02-26,2024-02-29,Second Class,Low,CUST-4558,Hina Khan,New,26-35,Corporate,United States,Nashville,Tennessee,37201.0,South,Corporate Portal,PayPal,No,OFF-AR-2004,Office Supplies,Art,Marker Set,144.42,7,0.15,6.02
774,CA-2025-100773,2025-11-12,2025-11-21,First Class,High,CUST-5478,Ammar Qureshi,1-2 Years,26-35,Home Office,United States,Phoenix,Arizona,85001.0,West,Online,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,312.83,1,0.1,64.83
775,CA-2024-100774,2024-07-28,2024-07-30,Standard Class,Medium,CUST-7531,Hassaan Hassan,New,46-60,Corporate,United States,Atlanta,Georgia,30301.0,South,Corporate Portal,Credit Card,No,TEC-CO-3003,Technology,Copiers,Laser Copier,1149.42,1,0.2,118.34
776,CA-2023-100775,2023-05-23,2023-05-26,Second Class,Low,CUST-5620,Sara Attari,New,26-35,Corporate,United States,Columbus,Ohio,43215.0,East,Partner Reseller,PayPal,No,TEC-MA-3004,Technology,Machines,Document Scanner,1459.82,5,0.0,249.3
777,CA-2025-100776,2025-09-19,2025-09-20,Same Day,Low,CUST-3985,Abdullah Qureshi,3-5 Years,46-60,Home Office,United States,Charlotte,North Carolina,28201.0,South,Online,Bank Transfer,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,5.11,1,0.05,1.38
778,CA-2024-100777,2024-10-26,2024-11-01,Second Class,High,CUST-9112,Hamza Ahmed,3-5 Years,36-45,Consumer,United States,New York City,New York,10001.0,East,Retail Store,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,1364.53,2,0.1,226.27
779,CA-2023-100778,2023-05-25,2023-06-02,Standard Class,Low,CUST-9467,Faraha Butt,3-5 Years,46-60,Corporate,United States,Houston,Texas,77001.0,Central,Retail Store,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,4120.67,5,0.0,756.39
780,CA-2025-100779,2025-10-03,2025-10-06,Second Class,Medium,CUST-3547,Faraha Attari,5+ Years,18-25,Corporate,United States,New York City,New York,10001.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,21.99,2,0.05,0.9
781,CA-2024-100780,2024-05-17,2024-05-24,Second Class,Low,CUST-1336,Noor Azeem,New,36-45,Home Office,United States,Seattle,Washington,98101.0,West,Online,Cash on Delivery,No,TEC-MA-3004,Technology,Machines,Document Scanner,2863.46,2,0.05,214.55
782,CA-2025-100781,2025-03-31,2025-04-03,Same Day,High,CUST-3979,Hassaan Hassan,New,18-25,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,Online,Bank Transfer,No,OFF-AR-2004,Office Supplies,Art,Marker Set,60.21,2,0.0,11.54
783,CA-2023-100782,2023-04-14,2023-04-22,First Class,Critical,CUST-4968,Ammar Chaudhry,1-2 Years,60+,Home Office,United States,Boston,Massachusetts,2108.0,East,Corporate Portal,Credit Card,No,FUR-TA-1002,Furniture,Tables,Executive Conference Table,1491.12,3,0.0,204.07
784,CA-2025-100783,2025-11-28,2025-12-04,Same Day,Critical,CUST-1910,Noor Khan,5+ Years,36-45,Home Office,United States,Miami,Florida,33101.0,South,Corporate Portal,PayPal,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,23.43,3,0.2,4.02
785,CA-2023-100784,2023-07-17,2023-07-23,Standard Class,Medium,CUST-2996,Ahmed Ahmed,3-5 Years,26-35,Consumer,United States,Atlanta,Georgia,30301.0,South,Retail Store,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,817.16,6,0.0,186.57
786,CA-2024-100785,2024-08-01,2024-08-02,Standard Class,Medium,CUST-4129,Ammar Rauf,1-2 Years,26-35,Consumer,United States,Los Angeles,California,90001.0,West,Retail Store,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,423.73,6,0.3,-11.63
787,CA-2024-100786,2024-01-26,2024-02-04,Second Class,Medium,CUST-6447,Ahmed Siddiqui,New,46-60,Consumer,United States,St. Louis,Missouri,63101.0,Central,Retail Store,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,180.86,3,0.0,41.76
788,CA-2024-100787,2024-07-07,2024-07-12,Same Day,Medium,CUST-7129,Ayesha Siddiqui,3-5 Years,46-60,Consumer,United States,Nashville,Tennessee,37201.0,South,Online,Bank Transfer,No,OFF-AR-2004,Office Supplies,Art,Marker Set,50.25,7,0.2,1.99
789,CA-2025-100788,2025-11-04,2025-11-07,Standard Class,Medium,CUST-6850,Danish Rauf,New,46-60,Home Office,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,154.93,1,0.25,6.85
790,CA-2024-100789,2024-04-22,2024-04-28,Same Day,Low,CUST-5204,Hamza Attari,1-2 Years,46-60,Corporate,United States,Seattle,Washington,98101.0,West,Retail Store,Bank Transfer,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,223.85,2,0.3,13.6
791,CA-2025-100790,2025-07-11,2025-07-14,Standard Class,High,CUST-8446,Sara Rauf,5+ Years,46-60,Home Office,United States,Chicago,Illinois,60601.0,Central,Partner Reseller,PayPal,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,115.25,7,0.25,1.33
792,CA-2024-100791,2024-02-24,2024-03-02,Second Class,Medium,CUST-9519,Iqra Khan,1-2 Years,36-45,Consumer,United States,Houston,Texas,77001.0,Central,Retail Store,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,392.57,3,0.0,129.78
793,CA-2023-100792,2023-06-06,2023-06-08,First Class,Medium,CUST-1314,Rehan Azeem,5+ Years,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Retail Store,Credit Card,Yes,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,10,0.05,462.37
794,CA-2024-100793,2024-07-03,2024-07-08,Same Day,Medium,CUST-2134,Noor Attari,1-2 Years,18-25,Consumer,United States,New York City,New York,10001.0,East,Corporate Portal,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,92.71,3,0.05,10.24
795,CA-2025-100794,2025-10-17,2025-10-21,Same Day,Medium,CUST-5876,Hina Butt,3-5 Years,36-45,Corporate,United States,Phoenix,Arizona,85001.0,West,Online,Bank Transfer,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,120.09,6,0.0,16.05
796,CA-2025-100795,2025-09-23,2025-09-24,First Class,High,CUST-9102,Hamza Qureshi,5+ Years,26-35,Consumer,United States,Chicago,Illinois,60601.0,Central,Retail Store,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,9.87,3,0.0,1.52
797,CA-2025-100796,2025-08-08,2025-08-10,Standard Class,High,CUST-9347,Abdullah Siddiqui,1-2 Years,36-45,Consumer,United States,Portland,Oregon,97201.0,West,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,54.51,3,0.25,1.46
798,CA-2023-100797,2023-10-16,2023-10-17,First Class,Medium,CUST-6592,Ammar Rauf,3-5 Years,26-35,Consumer,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,758.81,3,0.1,144.97
799,CA-2023-100798,2023-07-15,2023-07-19,Second Class,Medium,CUST-2724,Faraha Butt,3-5 Years,36-45,Corporate,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1033.87,6,0.15,60.39
800,CA-2024-100799,2024-08-20,2024-08-23,Same Day,Low,CUST-4343,Ayesha Rauf,5+ Years,26-35,Corporate,United States,Richmond,Virginia,23219.0,South,Retail Store,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,257.64,4,0.3,-0.84
801,CA-2024-100800,2024-05-31,2024-06-04,First Class,Medium,CUST-1886,Rehan Nawaz,New,26-35,Corporate,United States,Miami,Florida,33101.0,South,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,3197.47,9,0.15,143.13
802,CA-2025-100801,2025-05-14,2025-05-17,Same Day,Critical,CUST-1721,Noor Khan,1-2 Years,26-35,Home Office,United States,Miami,Florida,33101.0,South,Retail Store,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,19.98,2,0.15,-0.24
803,CA-2025-100802,2025-03-16,2025-03-19,Same Day,Critical,CUST-8678,Omar Nawaz,1-2 Years,26-35,Corporate,United States,Portland,Oregon,97201.0,West,Retail Store,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,232.44,1,0.2,33.74
804,CA-2025-100803,2025-03-25,2025-03-31,Standard Class,High,CUST-4357,Ayesha Ahmed,5+ Years,46-60,Consumer,United States,Detroit,Michigan,48201.0,Central,Corporate Portal,Bank Transfer,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,606.7,3,0.0,98.7
805,CA-2023-100804,2023-08-16,2023-08-17,Same Day,Medium,CUST-1870,Faraha Iqbal,5+ Years,36-45,Home Office,United States,Chicago,Illinois,60601.0,Central,Corporate Portal,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1280.79,5,0.05,109.72
806,CA-2023-100805,2023-08-04,2023-08-12,Same Day,Low,CUST-7751,Hamza Ahmed,New,46-60,Consumer,United States,St. Louis,Missouri,63101.0,Central,Online,Bank Transfer,No,TEC-PR-3005,Technology,Printers,Inkjet Printer,614.79,7,0.3,85.4
807,CA-2025-100806,2025-08-05,2025-08-12,Second Class,Medium,CUST-1497,Noor Butt,New,26-35,Home Office,United States,Chicago,Illinois,60601.0,Central,Partner Reseller,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,117.22,3,0.3,13.63
808,CA-2023-100807,2023-01-15,2023-01-20,Same Day,High,CUST-2756,Ayesha Malik,5+ Years,26-35,Corporate,United States,Nashville,Tennessee,37201.0,South,Retail Store,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,17.75,5,0.25,-0.01
809,CA-2023-100808,2023-02-16,2023-02-20,Second Class,High,CUST-2117,Faraha Khan,1-2 Years,18-25,Corporate,United States,Chicago,Illinois,60601.0,Central,Corporate Portal,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,702.99,3,0.1,-52.5
810,CA-2023-100809,2023-11-20,2023-11-27,First Class,High,CUST-3828,Ammar Rauf,New,18-25,Consumer,United States,Chicago,Illinois,60601.0,Central,Retail Store,Cash on Delivery,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,1372.92,5,0.25,162.54
811,CA-2025-100810,2025-04-23,2025-04-25,Second Class,Medium,CUST-2647,Faraha Butt,New,26-35,Corporate,United States,Chicago,Illinois,60601.0,Central,Online,Credit Card,No,OFF-BI-2002,Office Supplies,Binders,Heavy Duty Binder,64.31,8,0.0,0.86
812,CA-2023-100811,2023-05-10,2023-05-11,Same Day,Low,CUST-7992,Bilal Rauf,New,18-25,Home Office,United States,Newark,New Jersey,7102.0,East,Online,PayPal,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,102.87,2,0.0,-4.09
813,CA-2023-100812,2023-04-05,2023-04-07,Same Day,Low,CUST-7771,Hassaan Iqbal,3-5 Years,46-60,Corporate,United States,Newark,New Jersey,7102.0,East,Retail Store,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,34.92,3,0.05,8.74
814,CA-2024-100813,2024-09-18,2024-09-24,Same Day,Low,CUST-1142,Bilal Rana,1-2 Years,46-60,Consumer,United States,Minneapolis,Minnesota,55401.0,Central,Online,Bank Transfer,Yes,TEC-AC-3002,Technology,Accessories,Wireless Mouse,151.85,11,0.1,8.1
815,CA-2025-100814,2025-01-24,2025-01-25,Same Day,Medium,CUST-3761,Noor Attari,1-2 Years,60+,Consumer,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Credit Card,No,TEC-MA-3004,Technology,Machines,Document Scanner,5486.18,7,0.0,1255.17
816,CA-2025-100815,2025-03-04,2025-03-08,Second Class,Medium,CUST-4435,Hassaan Attari,5+ Years,60+,Consumer,United States,Columbus,Ohio,43215.0,East,Online,Bank Transfer,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,219.53,4,0.05,36.22
817,CA-2023-100816,2023-03-10,2023-03-20,First Class,High,CUST-7622,Danish Malik,New,26-35,Corporate,United States,New York City,New York,10001.0,East,Online,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,89.67,4,0.0,5.46
818,CA-2023-100817,2023-01-11,2023-01-18,Second Class,High,CUST-8069,Noor Iqbal,New,36-45,Home Office,United States,Newark,New Jersey,7102.0,East,Online,Bank Transfer,Yes,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,50.34,2,0.1,-9.77
819,CA-2025-100818,2025-05-21,2025-05-25,First Class,Medium,CUST-5512,Rehan Azeem,3-5 Years,18-25,Consumer,United States,Atlanta,Georgia,30301.0,South,Retail Store,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,2741.24,4,0.2,228.5
820,CA-2024-100819,2024-07-03,2024-07-04,Standard Class,Low,CUST-2848,Mariam Nawaz,3-5 Years,18-25,Consumer,United States,Seattle,Washington,98101.0,West,Online,Credit Card,No,TEC-PH-3001,Technology,Phones,Smart Office Phone,3422.2,7,0.15,421.64
821,CA-2024-100820,2024-12-12,2024-12-19,Standard Class,Low,CUST-3696,Noor Butt,New,46-60,Home Office,United States,Charlotte,North Carolina,28201.0,South,Retail Store,Credit Card,No,TEC-AC-3002,Technology,Accessories,Wireless Mouse,19.09,5,0.0,1.53
822,CA-2023-100821,2023-01-23,2023-01-27,Standard Class,High,CUST-2717,Danish Rauf,1-2 Years,46-60,Home Office,United States,New York City,New York,10001.0,East,Online,Bank Transfer,No,FUR-BO-1003,Furniture,Bookcases,Wooden Bookcase,124.0,2,0.1,-3.42
823,CA-2025-100822,2025-03-25,2025-03-27,First Class,Medium,CUST-4072,Abdullah Hassan,1-2 Years,46-60,Consumer,United States,Nashville,Tennessee,37201.0,South,Corporate Portal,Credit Card,No,FUR-FU-1004,Furniture,Furnishings,Desk Lamp,62.78,2,0.15,-9.54
824,CA-2023-100823,2023-12-12,2023-12-13,Second Class,Medium,CUST-3786,Ahmed Siddiqui,3-5 Years,46-60,Consumer,United States,New York City,New York,10001.0,East,Online,Credit Card,No,OFF-PA-2001,Office Supplies,Paper,Premium Copy Paper,78.78,2,0.1,7.42
825,CA-2023-100824,2023-10-29,2023-11-06,First Class,High,CUST-4791,Sara Rana,New,26-35,Home Office,United States,Columbus,Ohio,43215.0,East,Online,Credit Card,No,OFF-AR-2004,Office Supplies,Art,Marker Set,26.91,1,0.05,3.1
826,CA-2023-100825,2023-12-29,2024-01-03,Same Day,Medium,CUST-4871,Faraha Khan,1-2 Years,26-35,Corporate,United States,Los Angeles,California,90001.0,West,Retail Store,Credit Card,No,OFF-ST-2003,Office Supplies,Storage,Plastic Storage Box,112.85,1,0.15,23.62
827,CA-2024-100826,2024-01-31,2024-02-06,Second Class,Medium,CUST-2806,Ali Iqbal,New,26-35,Corporate,United States,Columbus,Ohio,43215.0,East,Retail Store,Bank Transfer,No,TEC-CO-3003,Technology,Copiers,Laser Copier,5500.0,3,0.3,517.24
828,CA-2023-100827,2023-08-06,2023-08-13,Same Day,High,CUST-2504,Ayesha Khan,3-5 Years,60+,Corporate,United States,Charlotte,North Carolina,28201.0,South,Online,Bank Transfer,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,172.19,1,0.0,6.12
829,CA-2023-100828,2023-05-21,2023-05-25,Same Day,High,CUST-4308,Ayesha Siddiqui,1-2 Years,60+,Consumer,United States,Nashville,Tennessee,37201.0,South,Corporate Portal,Cash on Delivery,No,OFF-AR-2004,Office Supplies,Art,Marker Set,11.17,2,0.05,1.04
830,CA-2025-100829,2025-08-15,2025-08-19,Second Class,High,CUST-8117,Danish Rauf,1-2 Years,36-45,Consumer,United States,Seattle,Washington,98101.0,West,Online,Credit Card,No,FUR-CH-1001,Furniture,Chairs,Ergonomic Office Chair,121.03,4,0.05,11.85
831,CA-2025-100830,2025-09-11,2025-09-14,Standard Class,Medium,CUST-6048,Rehan Azeem,New,18-25,Consumer,United States,Phoenix,Arizona,85001.0,West,Online,Cash on Delivery,No,TEC-MA-3004,Technology,Machines,Document Scanner,435.91,1,0.1,72.45
